"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"1",-0.846580216346301,-0.614480784093208,-0.602818121131062,-0.850038471988762,-1.06213832556595,0.387708590667684,-1.14971831213971,-0.581655282420323,0.312141242803013,-2.36739309109461,-1.16716627000273,-0.710640901794467,-1.21595566795657,0.618868968392346,-1.62986754503235,1.761743014822,-0.507672371949535,0.669314070493473,1.59229353469166,0.976358230328778,-0.178803216659807,-0.588109772658773,2.16641084961312,1.43401712607103,0.211878783233577,-0.384763161778502,0.830901365216062,0.815348892783618,-0.642070828124697,0.602001786406709,-0.770437233500444,-1.66998407398318,0.36048800657266,1.57276552708354,1.26082697911904,-0.0977265792429148,0.418162859213983,0.25764634497006,0.617261605763319,0.316405729690208,-0.227978540258886,-0.230336839196881,0.456014110319344,0.454704708419286,-2.05466112505904,2.36858538631595,1.16566580970344,-0.233167786337814,-0.28256020937014,0.023666540904486,-0.409568485784002,1.36484217194481,-0.930155748474412,0.571515104119257,-0.185214997487912,1.30012290329416,-0.732615359732316,0.387548802838509,0.314947236572256,-0.259564892655813,1.30786749346849,0.791810324837037,-1.33844411127615,0.728616140975001,1.95879187600409,-0.3470002064202,0.687276721141272,1.37163557601679,0.179477773475052,0.000461344275655649,-0.325457016963876,0.708043327492441,-0.544024437827742,-0.368095929721512,1.02951810979893,-0.46028179324786,-0.941000097548538,0.24427057046382,0.596297148747459,0.691543018563235,1.05592898017169,1.14705738111567,0.393435924204591,0.268673225610906,0.734078857480801,0.386954585884778,1.70264203989512,0.658956839828902,0.255248805324465,0.788885534593102,-0.213954008815361,-0.728473682072149,-0.910751359643274,0.337342184493586,-0.503841182328685,-0.377403703136894,-0.738991484070847,-0.169831144443734,-0.602591022533365,0.54384054739617
"2",-0.640148280001763,0.961080100242938,3.10593270088094,-2.06748556564801,-1.84258244439357,2.33464196531702,-0.338717112977867,0.7377323053658,-0.148522820631712,0.162016247095561,0.187523667105998,-1.86683364898108,0.921873224322592,0.375514269210043,1.24141159388344,-0.032465101112014,0.578909125492235,0.45746652194045,-0.859592165662088,-0.832206570457239,0.387237811473644,0.179123488342556,-0.348102763960544,0.582158268149374,0.172878018684221,-1.61007300225096,1.16542222630294,-1.54738080211341,0.0236670236617939,0.107271916728455,0.656539751119828,1.7234802306702,1.17259346432935,0.19107094225051,0.928538515339473,1.77121577642469,2.11532144969028,0.504055708889471,-0.195284647449157,-0.427416428736595,-0.720071947865873,0.677693505301862,-1.19564913358479,0.0937132986095662,-0.602339781232119,1.35720719663454,1.0019653786186,0.232236955565695,-0.826174379045703,-0.928384445428107,0.902691086395305,1.34266628631319,0.477374304272688,0.812158707477546,-0.168783416549519,-0.0474694269369202,-0.00974981388965946,-0.288540744566939,-2.16254299514367,0.00172360804179306,-1.17064324418746,-0.979675524736926,0.178817457216246,0.731721419173924,-1.01787049708731,0.753276994900827,-0.150550672201699,-0.251226308556848,0.512605277907665,1.91152671557844,-1.2938661401126,0.160628209884183,-1.86628346895729,0.302234018649848,0.340668801625312,-1.0204249669529,0.214174433529234,-0.0566718664510271,1.41659965402703,-0.886252895466459,0.678903478366554,0.0620622757190156,0.326721109421581,-0.206971094936639,-0.204214479968181,-1.74563950782311,0.289589323166729,-1.20525643535047,-0.473882206887827,1.35333738508507,0.0212418208378204,0.752285308793392,1.36119464452182,-1.88914454289215,0.1941527163426,1.10343162769624,-0.63264310094165,0.463962167958985,-0.946862275882159,-0.224230872711582
"3",0.509257747637959,0.62297019442308,0.783408467125099,-0.899081888324501,-0.678188854809914,0.472516450364584,1.99010492844801,-1.0473471984666,-1.41813782538944,-2.05334531825203,0.641366722224653,-0.624659785069055,0.191771248057397,1.59110699645434,1.92804399000278,-0.252497281004483,-1.03605927168094,-0.614021082834693,-2.06837390696385,0.457573588876946,0.292892943043067,1.08764821270153,-0.636349071049646,-2.52256287151147,0.033284677402621,2.11197203446714,-0.188869973825423,0.853274661309645,0.263034225217446,-0.167607606404381,0.690970247445298,0.37450386050392,1.60642440830352,0.65129872737448,0.153262077268895,0.702822321172982,0.448774239903185,-0.166641637683142,-0.156686116938194,0.678825090925458,-1.2608877988939,-0.327164744969749,-0.495320638195181,-0.668757212772695,1.18859005383202,0.410201724563419,-0.354911967634317,-2.24083962157303,-1.51590526361377,-1.01683541030979,0.378964941628673,0.597768877379535,0.527598747516283,-1.33351704213241,1.2137081647157,2.34919723765812,0.078331956300734,0.385277742852511,-0.243564340060227,0.736450269197618,-0.632869743613329,-0.0237887254983553,-0.419937891457461,-0.292961783720337,-0.280756605299073,0.867896435685569,-2.33139408687682,-0.127483986720008,-0.612424125530272,-0.139483063462862,-0.15788332830191,-1.52557915614894,-0.567420070394793,1.0386023839559,-0.200766050825743,2.33380018137551,0.425797279567075,1.06956970540343,1.12402570317971,-0.435809043333313,1.29333664045656,0.0179032821328417,1.14623079146524,0.886639367345993,-0.887321965451095,-1.17864166589108,0.846628519595881,1.33766023091347,-0.0354130943934433,-1.75145881896852,-1.17095602108947,0.728362982417356,0.668340926767413,0.105670119194197,-1.45681633913838,0.604380254877528,1.60138084143135,-0.15873601301066,0.195318679365351,1.2802145782267
"4",0.6966669442592,-1.26613654033382,0.473562471953476,-0.0217894719221816,1.46436495096088,0.274832286738583,0.212053755347705,0.205335258732855,0.571688208968946,0.473648992946791,-0.225526717597791,-0.287009768488971,0.649710799598072,0.898111404825845,1.70670682667066,0.775696126932636,-0.552648998722202,-1.0643362273862,1.90532127273178,-0.835303606546514,1.33055354317339,-1.04161008459348,0.429423251183275,-0.467165160807116,-1.64565526327678,0.514682858203354,1.60587103800442,0.215326518035363,1.12874950189867,1.25641836528638,0.45884168285015,0.068766995991999,0.00177213112932999,0.368451983980336,-0.102865016426512,-0.620982418251789,1.13652419307659,0.110095374366951,-0.18704395878664,2.30962389708294,-0.0310435112148833,-1.63173504748428,0.0569192036972359,-0.156653227414525,-0.0419358264075831,0.831789748282497,0.750679835408768,-0.0807947193972498,-0.239202166528132,-1.10208927569621,2.32910480691502,-0.970729053782986,0.80763312151972,1.48587141160252,0.00616781139459708,-0.973279694624613,1.08538409550004,0.0236722801622212,0.485886226915534,1.5148947317077,1.16383902538997,-3.19489524422915,0.42618904757624,-1.06698237492139,-0.514186211309597,-0.650235641239918,-0.114712395866132,1.71591329435766,0.0944212763279614,0.978903970546299,0.0286574876109802,-1.23474297521882,-0.94289429094216,0.326054495490954,0.521169496491429,0.892194733053267,-0.740778642643115,-1.09136412221194,-0.0915287545049695,-1.05957012880645,0.0832888629222528,-0.0266662037237701,-0.647109909383343,-0.476299356051249,0.361005727216148,-0.51328876428971,-0.770750948771858,-0.137279513857145,0.55212263415748,-0.955535978209316,-1.29065072338806,-0.183752123194791,-0.502549410252211,-0.0409234180229752,-0.438756196019663,-0.931221269659164,-1.34405333021945,0.518619085542002,-0.337651057146087,0.783396773260009
"5",-0.348762691870493,0.272226709346384,0.249568445102776,0.255989062844764,0.0497483147307481,0.0219342259923264,-0.620442349023269,-0.242294426337165,-0.970841193384254,-0.898576686097852,1.12552583924813,0.0272651499431913,-0.29297057909905,-0.507249790719361,0.55266556609034,-1.47794796803776,-1.13629549063771,-0.33006486843061,0.573087609276101,-1.16152784665821,-0.608463971470853,0.678002550568284,1.0374731612768,-0.13897762151881,0.806384215326879,-2.05847519679818,0.710852710208643,-1.45805351189043,-0.826117679431804,-0.41793156183779,0.576104709800966,0.148636725310949,0.856133470923189,1.27914723733666,1.03861306323077,-0.186835515381588,1.2989343248081,0.27411217472393,-0.674282807407627,-0.489873909856125,-2.1450872129743,0.569237420015831,-0.518608342510759,-0.0782453422603724,-1.63536819914385,1.65600601800415,-0.251641684245132,-0.251993896646856,-0.579426451057296,0.450380062061904,-0.591014654903064,-1.32326660046611,-0.443236707198593,1.89941106173979,0.178816825180623,0.772617489934156,-1.2149993591116,1.31917923803466,0.529618238078695,-1.76553355266521,0.241695098448558,-0.438169213231409,-1.16140935805267,2.12803507074473,1.04991965716126,-1.18094476771068,-1.61722002934203,-0.614349799264776,-1.75638660531289,0.623183257978137,1.7556458763781,-0.838843258194609,0.91326008268776,1.26281440509681,1.34102213208623,-0.489950375984962,-1.94557068557447,2.09530827879144,0.126204703795334,0.720119354366683,1.48670784801297,0.184488056469158,-0.168608987536514,1.68715932238762,-0.653675150977621,1.07215661075135,0.292146333021588,0.170848747088079,-0.194943893115892,0.383802262105175,1.19486827895954,1.03823330019252,-0.639574477747873,0.736692645885877,-0.753897133488618,0.52130151583415,-0.620145123173279,-0.129684338715706,-1.13024376920442,-0.275286368391485
"6",0.357568517841573,-0.996696762973142,-0.181960467478138,-0.34244087492673,0.280487007439795,0.347567504038277,0.581209723600683,-1.49729951864633,-0.250878293292421,-0.614424236063942,2.15012013851319,-1.23702734866968,-0.562023809839201,0.594831014168168,0.264314924541898,-1.80511466509511,-0.142751677417252,-1.12295607098694,0.840997088058889,0.888779876350852,1.2836984363204,-0.666500839211779,-0.380881305518459,-0.54785071972054,1.25427393766531,-1.04125951186836,-0.166490499741348,0.880466580419697,1.07201565711015,-0.556913940316628,-0.628929997190688,-0.30182003296217,1.8226822203448,-0.511857723314302,0.9449310894625,-0.856037389853988,-0.555623370102874,-0.680841012240418,-0.96639670404015,-0.0888921813432419,1.40738220397793,1.65366268256775,0.431270487633925,-0.720581230286363,-0.471982265351806,0.373367699585402,1.39938797111041,-1.31177901502648,-0.236560851201751,-0.147069524867391,-0.290490736713752,0.344578932253861,-1.07173886503571,-0.190785424146594,-1.84047242699968,0.839207239140717,-1.76633398685199,-0.689117410615195,-0.131435225764548,-2.07884381171958,-0.935646301105944,1.57769031654184,0.433619194692513,0.610770239332978,0.891246538067089,-1.08257892713095,2.08508957853689,0.488201789923771,0.279188381203708,-0.81651385206561,0.142449243856056,0.295655429877583,-0.153502547833963,-0.656587067265113,0.297161959914967,0.398773204406535,-0.252293496991828,-0.409393182403226,-0.298034255139344,1.02688601253345,0.359456493637713,-0.221384002990464,0.110227529807137,0.424941763489331,-0.262554584125322,2.12047892896521,0.320667725894145,-0.272170511821202,-0.212917577900488,-1.06367644884466,0.915283257441544,0.474951232725077,0.784416010540165,-0.0321027504654383,-0.651945161210177,0.443150373958381,1.03850126374252,0.0342787486888452,1.77927121582641,-0.738682772588946
"7",0.0343775581618547,1.22880846958489,0.880670453310152,-0.374237570185407,-0.811149205943593,-0.826628038687247,1.27450008872651,0.363210285546701,0.996134276641344,-0.856246383081915,1.38754321179182,0.18457054422214,-0.956738603024663,-0.102647868884223,0.202910088034016,0.829572939998589,1.90820670266239,1.08085788104305,1.75026050059805,1.09841887310854,0.49950822282574,0.953911865664649,-0.645604450214087,0.235235717958735,-1.1852737430704,1.93808115625217,0.0235287015248568,-0.225040456117097,0.157809532670929,-0.384644756880557,-1.04539503610437,1.07798549012653,-0.490613411388508,-0.0974637094162343,-0.130424700866621,-1.32977303210472,0.136875759745297,1.29243996274312,-2.14828042759286,-1.43482381332631,-0.590196207832428,-1.1885383414989,1.40241722281113,-0.411579279276012,1.09865495783311,0.775507162783793,-0.563184050993261,0.433171259759433,-0.810486916279227,0.154920783491389,0.100384937543554,0.578966571750435,1.55468144785043,-0.0137521017086262,-0.796822529099572,-0.646964608733574,-0.504062487983253,-1.06855050825467,3.4082812177487,1.54008304563529,0.542515925844613,-1.23682553034377,-0.543624961310966,-2.52189362226215,0.422128373366733,0.37970036292903,-0.222692486961915,0.863809695154883,-0.290754199628581,-1.41217675993881,1.14474395607436,0.489164935002663,0.503548099759054,-0.476189467637751,0.943518239153349,-0.846785593382072,0.0866377224859425,1.32302693247841,1.02331943496164,-1.94787846059899,1.38239000983833,-1.42185426243614,-0.973076163313811,-0.98622218477599,-1.17745964707893,0.0888721572356383,-0.13315475350374,-1.90446586095427,-1.06335381141559,1.23068346923371,-0.112377763768201,0.851697419115897,-1.65362803670783,-0.466871063949164,-0.20987118146972,0.797452527202656,0.246186526802061,2.43396799812054,1.20725388141494,-0.535985793701452
"8",1.26530323482775,1.74696001454294,-1.39188760271149,-0.532282704306501,-0.230134653006271,0.47193249013107,-1.51986404334722,-0.193468194287945,0.277655619886786,-2.04289707409704,0.00929675999469676,-0.756879642015857,0.754004770077539,-0.418941320152941,-0.0588102033357857,0.0505325247934529,0.15672317193425,-0.703742977782096,0.575005050721045,0.555598790937739,0.672996210203521,-1.00336280299032,0.496460268492151,0.447382426261483,-0.150611303985432,0.364214864877461,0.0835939776673581,0.775581160700979,-1.03152446168671,-0.232251096511556,-1.2022921171645,0.806497171089988,-0.49392276587196,0.260305440437366,0.644544906853741,-0.00018355393446365,0.00988666692588238,1.56994895554577,-0.821454971140725,1.60813516036328,-1.04369557682754,1.12150874590911,1.65824602856591,-0.715503444322025,-0.457375832444771,0.35267377368177,0.0633824031074842,0.250171079405138,1.19964591608534,1.02024556913061,0.436851256848434,-0.487272556456243,0.923452488640183,-2.00308544185493,0.11100584204223,0.585082900801382,0.865221827789209,0.0938607276902453,-0.378771079168216,-1.30193150779582,0.116962147133314,-0.492758940361314,0.754736358994933,-0.926850852422502,-0.337375290616614,0.0757792376068674,1.22650978036026,-0.785738534324281,-1.38990165789636,0.176390678181799,0.339116751341649,-1.69360570074466,-0.605756161431032,0.995959992308846,2.47004390833415,1.51086285579715,1.1920179846724,0.0987751260077434,-0.20424922555885,0.447779746051941,1.49213114033167,0.389860614871017,0.845191846767291,-0.671789449620109,-0.623535680088198,1.22358873333101,-1.45837952718929,-1.12916141344271,0.40167173560033,-0.936586804534014,-2.50597557905554,-0.721186358079645,1.15187833807476,-0.847324362241205,-0.403275588984501,0.523734372114833,-0.259344838353396,1.03047491448451,-1.38839534830142,0.679205490039879
"9",0.981356176727758,0.556273485083221,-0.958175110398744,-0.233650448150192,1.121344898029,0.27131602514363,-0.716793030081632,-0.758376834483454,0.795016404947924,-1.78450002200903,-0.196454049471054,0.0544599638453626,1.01181839385131,1.69517803590379,-1.37479406392059,-0.0726243764051177,-0.516208792886087,-0.132498506959382,0.401725097464941,0.949282757279609,-0.814845408056434,-1.04092259760623,-0.819275211796837,1.65057809170104,1.08812603698208,0.552030066830556,-1.120398442903,1.06063853268857,-1.75716736471788,0.637564932826439,-0.410872894805609,1.30417682784776,-0.393009819920427,1.15590558690216,0.760327420575255,0.784738477136895,0.348768190378302,-0.930104503479933,-0.165414771414181,-0.631225966755313,0.659164048978223,0.0142452316690801,-1.73038938836504,-0.0507632672404514,-0.063663945647923,0.945815935050538,1.37698557981709,0.116253431742604,1.22138343548513,-0.279519471545241,-0.577051566700936,1.1083018213431,1.30353942025001,-0.293012555057621,-0.127292596453362,-0.784171418919998,0.365840446058752,-0.251364520519066,-0.921840619191848,0.412679919475395,-1.66049371487877,0.800258568735955,-0.982232482034188,-0.319711726346977,0.294991612929079,0.439146220202913,-1.52192708846215,0.425945848822869,-0.359822249746813,0.689928132549576,0.425475430083423,0.296105839234051,-0.192797382786879,-0.36661363023356,-2.05805355745619,0.134399211990914,2.28542636874096,0.129324587178848,-1.12908228779222,-1.3688259237569,0.135252103480108,-0.93383788975366,1.47436811256898,-0.890162638006929,0.868125043968052,0.0961621186502246,2.10040347755553,-0.0569558126247169,-1.57256843739937,-1.61286898916868,-0.520118719153308,1.30525392067655,0.159867311208708,-0.988973486474627,-4.74243325260872,-0.40492222160082,0.983792553111006,-0.706400573806416,0.312012626325985,-1.99119377338651
"10",0.0869449482334027,1.37075877340735,-1.35124651151203,0.863225852215813,1.75473675794709,1.36544945421164,-0.654882413064542,-0.857471803099361,2.19978537678946,0.0563623280631376,-2.50699784778339,-0.0460991810123006,-0.22661070833727,-0.343897309284273,-0.782596406178786,-0.558411247656041,-0.0256971561392188,-0.422536520427827,1.17706436235867,-0.2478066228599,0.0835205939396649,1.11276456361267,0.97873955342745,0.0522920855019462,1.07532166990643,0.94311176728288,0.339312117151341,-0.358989202221237,-0.69261232751602,-2.14326015173333,2.40914595472615,-0.188827810486886,1.13802991258597,1.72652441684896,0.694471957676379,0.926016403974895,-0.521081004697379,-0.115564118546476,0.170544034574969,0.0407653989279533,0.603321907334348,-1.80817378752757,-0.0586788106364512,-0.0870178041159459,0.607924801327836,-1.84271493435025,0.356717044840466,-0.654333015320703,-0.750924734006407,1.74557893965869,1.50761825983511,1.08283057385917,0.567004270681398,0.649836298670228,-0.499230127395481,-0.594137782971637,-0.338944936482197,-0.450173525131785,-0.611999572736212,-0.940551519149239,-0.614381819348675,-0.0411608306357545,-0.626609319636514,-1.51853785263814,-0.337181939389746,0.119753778223461,0.446737952434251,-0.667994033482687,0.911642918990686,0.0416592978730338,-1.39909769569271,-0.538632691023865,0.235094440258012,0.347143666946774,0.494606525262712,1.50096610755158,0.749926380148184,-0.0824773932216044,-0.294882449172883,0.0681828272949559,1.11609118552528,-0.749439373199012,0.353445993013542,-1.93559948998165,-1.1441140408582,1.17823508307732,0.464536466036951,1.57410732769496,-1.67235601264865,1.51469248073885,0.236912074601695,0.0506715038133991,0.206461626146718,-0.10718439158276,1.58327700647321,-0.934006908468449,1.62422887903685,-1.20289417328606,-0.157235421343548,0.60139637109458
